Date,Shape,Spacing_cm,Irradiance_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-10-02,Inverted-V,77,5.65,27.75,25.89,83.05,0.008,66.44,0.007,0.46,0.67
2024-10-02,Inverted-V,93,5.65,27.75,22.89,84.0,0.008,67.2,0.007,0.47,0.67
2024-10-03,Flat,62,5.61,28.6,32.74,80.88,0.008,64.7,0.007,0.45,0.67
2024-10-03,Flat,77,5.61,28.6,28.74,82.14,0.008,65.71,0.007,0.46,0.67
2024-10-03,Flat,93,5.61,28.6,25.74,83.09,0.008,66.47,0.007,0.46,0.67
2024-10-03,V-Shape,62,5.89,28.6,31.75,81.19,0.009,64.95,0.007,0.48,0.67
2024-10-03,V-Shape,77,5.89,28.6,27.75,82.46,0.009,65.97,0.007,0.48,0.67
2024-10-03,V-Shape,93,5.89,28.6,24.75,83.41,0.009,66.73,0.007,0.49,0.67
2024-10-03,Inverted-V,62,6.06,28.6,30.75,81.51,0.009,65.21,0.008,0.49,0.67
2024-10-03,Inverted-V,77,6.06,28.6,26.75,82.77,0.009,66.22,0.008,0.5,0.67
2024-10-03,Inverted-V,93,6.06,28.6,23.75,83.72,0.009,66.98,0.007,0.5,0.67
2024-10-08,Flat,62,5.02,27.08,31.21,81.36,0.007,65.09,0.006,0.41,0.67
2024-10-08,Flat,77,5.02,27.08,27.21,82.63,0.007,66.1,0.006,0.41,0.67
2024-10-08,Flat,93,5.02,27.08,24.21,83.58,0.007,66.86,0.006,0.41,0.67
2024-10-08,V-Shape,62,5.27,27.08,30.21,81.68,0.008,65.34,0.007,0.43,0.67
2024-10-08,V-Shape,77,5.27,27.08,26.21,82.94,0.008,66.36,0.007,0.43,0.67
2024-10-08,V-Shape,93,5.27,27.08,23.21,83.89,0.008,67.12,0.007,0.44,0.67
2024-10-08,Inverted-V,62,5.42,27.08,29.22,81.99,0.008,65.59,0.007,0.44,0.67
2024-10-08,Inverted-V,77,5.42,27.08,25.22,83.26,0.008,66.61,0.007,0.45,0.67
2024-10-08,Inverted-V,93,5.42,27.08,22.22,84.21,0.008,67.37,0.007,0.45,0.67
2024-10-10,Flat,62,5.1,28.09,32.22,81.04,0.008,64.83,0.006,0.41,0.67
2024-10-10,Flat,77,5.1,28.09,28.22,82.31,0.008,65.85,0.006,0.42,0.67
2024-10-10,Flat,93,5.1,28.09,25.22,83.26,0.008,66.61,0.006,0.42,0.67
2024-10-10,V-Shape,62,5.36,28.09,31.22,81.36,0.008,65.09,0.007,0.43,0.67
2024-10-10,V-Shape,77,5.36,28.09,27.22,82.62,0.008,66.1,0.007,0.44,0.67
2024-10-10,V-Shape,93,5.36,28.09,24.22,83.57,0.008,66.86,0.007,0.44,0.67
2024-10-10,Inverted-V,62,5.51,28.09,30.23,81.67,0.008,65.34,0.007,0.45,0.67
2024-10-10,Inverted-V,77,5.51,28.09,26.23,82.94,0.008,66.35,0.007,0.45,0.67
2024-10-10,Inverted-V,93,5.51,28.09,23.23,83.89,0.008,67.11,0.007,0.46,0.67
2024-10-12,Flat,62,5.08,27.04,31.17,81.38,0.008,65.1,0.006,0.41,0.67
2024-10-12,Flat,77,5.08,27.04,27.17,82.64,0.008,66.11,0.006,0.42,0.67
2024-10-12,Flat,93,5.08,27.04,24.17,83.59,0.007,66.87,0.006,0.42,0.67
2024-10-12,V-Shape,62,5.33,27.04,30.17,81.69,0.008,65.35,0.007,0.43,0.67
2024-10-12,V-Shape,77,5.33,27.04,26.17,82.96,0.008,66.37,0.007,0.44,0.67
2024-10-12,V-Shape,93,5.33,27.04,23.17,83.91,0.008,67.13,0.007,0.44,0.67
2024-10-12,Inverted-V,62,5.48,27.04,29.18,82.01,0.008,65.6,0.007,0.45,0.67
2024-10-12,Inverted-V,77,5.48,27.04,25.18,83.27,0.008,66.62,0.007,0.45,0.67
2024-10-12,Inverted-V,93,5.48,27.04,22.18,84.22,0.008,67.38,0.007,0.46,0.67
2024-10-17,Flat,62,5.31,27.58,31.71,81.2,0.008,64.96,0.007,0.43,0.67
2024-10-17,Flat,77,5.31,27.58,27.71,82.47,0.008,65.98,0.007,0.43,0.67
2024-10-17,Flat,93,5.31,27.58,24.71,83.42,0.008,66.74,0.007,0.44,0.67
2024-10-17,V-Shape,62,5.57,27.58,30.72,81.52,0.008,65.21,0.007,0.45,0.67
2024-10-17,V-Shape,77,5.57,27.58,26.72,82.78,0.008,66.23,0.007,0.46,0.67
2024-10-17,V-Shape,93,5.57,27.58,23.72,83.73,0.008,66.99,0.007,0.46,0.67
2024-10-17,Inverted-V,62,5.73,27.58,29.72,81.83,0.009,65.47,0.007,0.47,0.67
2024-10-17,Inverted-V,77,5.73,27.58,25.72,83.1,0.008,66.48,0.007,0.47,0.67
2024-10-17,Inverted-V,93,5.73,27.58,22.72,84.05,0.008,67.24,0.007,0.48,0.67
2024-10-18,Flat,62,5.28,28.18,32.31,81.01,0.008,64.81,0.007,0.43,0.67
2024-10-18,Flat,77,5.28,28.18,28.31,82.28,0.008,65.82,0.007,0.43,0.67
2024-10-18,Flat,93,5.28,28.18,25.31,83.23,0.008,66.58,0.007,0.43,0.67
2024-10-18,V-Shape,62,5.54,28.18,31.32,81.33,0.008,65.06,0.007,0.45,0.67
2024-10-18,V-Shape,77,5.54,28.18,27.32,82.59,0.008,66.08,0.007,0.45,0.67
2024-10-18,V-Shape,93,5.54,28.18,24.32,83.54,0.008,66.84,0.007,0.46,0.67
2024-10-18,Inverted-V,62,5.7,28.18,30.32,81.64,0.008,65.31,0.007,0.46,0.67
2024-10-18,Inverted-V,77,5.7,28.18,26.32,82.91,0.008,66.33,0.007,0.47,0.67
2024-10-18,Inverted-V,93,5.7,28.18,23.32,83.86,0.008,67.09,0.007,0.47,0.67
2024-10-28,Flat,62,5.35,27.46,31.59,81.24,0.008,64.99,0.007,0.43,0.67
2024-10-28,Flat,77,5.35,27.46,27.59,82.51,0.008,66.01,0.007,0.44,0.67
2024-10-28,Flat,93,5.35,27.46,24.59,83.46,0.008,66.77,0.007,0.44,0.67
2024-10-28,V-Shape,62,5.62,27.46,30.6,81.55,0.008,65.24,0.007,0.46,0.67
2024-10-28,V-Shape,77,5.62,27.46,26.6,82.82,0.008,66.26,0.007,0.46,0.67
2024-10-28,V-Shape,93,5.62,27.46,23.6,83.77,0.008,67.02,0.007,0.47,0.67
2024-10-28,Inverted-V,62,5.78,27.46,29.6,81.87,0.009,65.5,0.007,0.47,0.67
2024-10-28,Inverted-V,77,5.78,27.46,25.6,83.14,0.009,66.51,0.007,0.48,0.67
2024-10-28,Inverted-V,93,5.78,27.46,22.6,84.09,0.009,67.27,0.007,0.48,0.67
2024-10-30,Flat,62,5.62,27.92,32.06,81.09,0.008,64.87,0.007,0.45,0.67
2024-10-30,Flat,77,5.62,27.92,28.06,82.36,0.008,65.89,0.007,0.46,0.67
2024-10-30,Flat,93,5.62,27.92,25.06,83.31,0.008,66.65,0.007,0.46,0.67
2024-10-30,V-Shape,62,5.9,27.92,31.07,81.41,0.009,65.13,0.007,0.48,0.67
2024-10-30,V-Shape,77,5.9,27.92,27.07,82.67,0.009,66.14,0.007,0.48,0.67
2024-10-30,V-Shape,93,5.9,27.92,24.07,83.62,0.009,66.9,0.007,0.49,0.67
2024-10-30,Inverted-V,62,6.07,27.92,30.07,81.72,0.009,65.38,0.008,0.49,0.67
2024-10-30,Inverted-V,77,6.07,27.92,26.07,82.99,0.009,66.39,0.008,0.5,0.67
2024-10-30,Inverted-V,93,6.07,27.92,23.07,83.94,0.009,67.15,0.007,0.5,0.67
2024-10-31,Flat,62,5.09,27.8,31.93,81.13,0.008,64.91,0.006,0.41,0.67
2024-10-31,Flat,77,5.09,27.8,27.93,82.4,0.008,65.92,0.006,0.42,0.67
2024-10-31,Flat,93,5.09,27.8,24.93,83.35,0.008,66.68,0.006,0.42,0.67
2024-10-31,V-Shape,62,5.34,27.8,30.93,81.45,0.008,65.16,0.007,0.43,0.67
2024-10-31,V-Shape,77,5.34,27.8,26.93,82.72,0.008,66.17,0.007,0.44,0.67
2024-10-31,V-Shape,93,5.34,27.8,23.93,83.67,0.008,66.93,0.007,0.44,0.67
2024-10-31,Inverted-V,62,5.5,27.8,29.94,81.76,0.008,65.41,0.007,0.45,0.67
2024-10-31,Inverted-V,77,5.5,27.8,25.94,83.03,0.008,66.42,0.007,0.45,0.67
2024-10-31,Inverted-V,93,5.5,27.8,22.94,83.98,0.008,67.18,0.007,0.46,0.67
2024-11-05,Flat,62,5.82,26.55,30.7,81.52,0.009,65.22,0.007,0.47,0.67
2024-11-05,Flat,77,5.82,26.55,26.7,82.79,0.009,66.23,0.007,0.48,0.67
2024-11-05,Flat,93,5.82,26.55,23.7,83.74,0.009,66.99,0.007,0.48,0.67
2024-11-05,V-Shape,62,6.11,26.55,29.7,81.84,0.009,65.47,0.008,0.5,0.67
2024-11-05,V-Shape,77,6.11,26.55,25.7,83.11,0.009,66.48,0.008,0.5,0.67
2024-11-05,V-Shape,93,6.11,26.55,22.7,84.06,0.009,67.24,0.008,0.51,0.67
2024-11-05,Inverted-V,62,6.28,26.55,28.71,82.15,0.009,65.72,0.008,0.51,0.67
2024-11-05,Inverted-V,77,6.28,26.55,24.71,83.42,0.009,66.74,0.008,0.52,0.67
2024-11-05,Inverted-V,93,6.28,26.55,21.71,84.37,0.009,67.5,0.008,0.52,0.67
2024-11-06,Flat,62,5.02,27.11,31.24,81.35,0.007,65.08,0.006,0.41,0.67
2024-11-06,Flat,77,5.02,27.11,27.24,82.62,0.007,66.1,0.006,0.41,0.67
2024-11-06,Flat,93,5.02,27.11,24.24,83.57,0.007,66.86,0.006,0.41,0.67
2024-11-06,V-Shape,62,5.27,27.11,30.24,81.67,0.008,65.33,0.007,0.43,0.67
2024-11-06,V-Shape,77,5.27,27.11,26.24,82.93,0.008,66.35,0.007,0.43,0.67
2024-11-06,V-Shape,93,5.27,27.11,23.24,83.88,0.008,67.11,0.006,0.44,0.67
2024-11-06,Inverted-V,62,5.42,27.11,29.25,81.98,0.008,65.59,0.007,0.44,0.67
2024-11-06,Inverted-V,77,5.42,27.11,25.25,83.25,0.008,66.6,0.007,0.45,0.67
2024-11-06,Inverted-V,93,5.42,27.11,22.25,84.2,0.008,67.36,0.007,0.45,0.67
2024-11-09,Flat,62,5.05,26.7,30.83,81.48,0.007,65.19,0.006,0.41,0.67
2024-11-09,Flat,77,5.05,26.7,26.83,82.75,0.007,66.2,0.006,0.41,0.67
2024-11-09,Flat,93,5.05,26.7,23.83,83.7,0.007,66.96,0.006,0.42,0.67
2024-11-09,V-Shape,62,5.3,26.7,29.83,81.8,0.008,65.44,0.007,0.43,0.67
2024-11-09,V-Shape,77,5.3,26.7,25.83,83.06,0.008,66.45,0.007,0.44,0.67
2024-11-09,V-Shape,93,5.3,26.7,22.83,84.01,0.008,67.21,0.007,0.44,0.67
2024-11-09,Inverted-V,62,5.46,26.7,28.84,82.11,0.008,65.69,0.007,0.44,0.67
2024-11-09,Inverted-V,77,5.46,26.7,24.84,83.38,0.008,66.7,0.007,0.45,0.67
2024-11-09,Inverted-V,93,5.46,26.7,21.84,84.33,0.008,67.46,0.007,0.45,0.67
2024-11-10,Flat,62,6.01,26.23,30.38,81.62,0.009,65.3,0.007,0.49,0.67
2024-11-10,Flat,77,6.01,26.23,26.38,82.89,0.009,66.31,0.007,0.49,0.67
2024-11-10,Flat,93,6.01,26.23,23.38,83.84,0.009,67.07,0.007,0.5,0.67
2024-11-10,V-Shape,62,6.31,26.23,29.39,81.94,0.009,65.55,0.008,0.51,0.67
2024-11-10,V-Shape,77,6.31,26.23,25.39,83.21,0.009,66.56,0.008,0.52,0.67
2024-11-10,V-Shape,93,6.31,26.23,22.39,84.16,0.009,67.32,0.008,0.52,0.67
2024-11-10,Inverted-V,62,6.49,26.23,28.39,82.25,0.01,65.8,0.008,0.53,0.67
2024-11-10,Inverted-V,77,6.49,26.23,24.39,83.52,0.01,66.82,0.008,0.54,0.67
2024-11-10,Inverted-V,93,6.49,26.23,21.39,84.47,0.01,67.58,0.008,0.54,0.67
2024-11-11,Flat,62,5.6,26.36,30.5,81.59,0.008,65.27,0.007,0.45,0.67
2024-11-11,Flat,77,5.6,26.36,26.5,82.85,0.008,66.28,0.007,0.46,0.67
2024-11-11,Flat,93,5.6,26.36,23.5,83.8,0.008,67.04,0.007,0.46,0.67
2024-11-11,V-Shape,62,5.88,26.36,29.51,81.9,0.009,65.52,0.007,0.48,0.67
2024-11-11,V-Shape,77,5.88,26.36,25.51,83.17,0.009,66.53,0.007,0.48,0.67
2024-11-11,V-Shape,93,5.88,26.36,22.51,84.12,0.009,67.29,0.007,0.49,0.67
2024-11-11,Inverted-V,62,6.05,26.36,28.51,82.22,0.009,65.77,0.007,0.49,0.67
2024-11-11,Inverted-V,77,6.05,26.36,24.51,83.48,0.009,66.79,0.007,0.5,0.67
2024-11-11,Inverted-V,93,6.05,26.36,21.51,84.43,0.009,67.55,0.007,0.5,0.67
2024-11-12,Flat,62,5.14,27.18,31.31,81.33,0.008,65.06,0.006,0.42,0.67
2024-11-12,Flat,77,5.14,27.18,27.31,82.6,0.008,66.08,0.006,0.42,0.67
2024-11-12,Flat,93,5.14,27.18,24.31,83.55,0.008,66.84,0.006,0.42,0.67
2024-11-12,V-Shape,62,5.4,27.18,30.31,81.65,0.008,65.32,0.007,0.44,0.67
2024-11-12,V-Shape,77,5.4,27.18,26.31,82.91,0.008,66.33,0.007,0.44,0.67
2024-11-12,V-Shape,93,5.4,27.18,23.31,83.86,0.008,67.09,0.007,0.45,0.67
2024-11-12,Inverted-V,62,5.55,27.18,29.32,81.96,0.008,65.57,0.007,0.45,0.67
2024-11-12,Inverted-V,77,5.55,27.18,25.32,83.23,0.008,66.58,0.007,0.46,0.67
2024-11-12,Inverted-V,93,5.55,27.18,22.32,84.18,0.008,67.34,0.007,0.46,0.67
2024-12-06,Flat,62,5.39,26.24,30.37,81.63,0.008,65.3,0.007,0.44,0.67
2024-12-06,Flat,77,5.39,26.24,26.37,82.89,0.008,66.31,0.007,0.44,0.67
2024-12-06,Flat,93,5.39,26.24,23.37,83.84,0.008,67.07,0.007,0.45,0.67
2024-12-06,V-Shape,62,5.66,26.24,29.38,81.94,0.008,65.55,0.007,0.46,0.67
2024-12-06,V-Shape,77,5.66,26.24,25.38,83.21,0.008,66.57,0.007,0.47,0.67
2024-12-06,V-Shape,93,5.66,26.24,22.38,84.16,0.008,67.33,0.007,0.47,0.67
2024-12-06,Inverted-V,62,5.82,26.24,28.39,82.26,0.009,65.8,0.007,0.48,0.67
2024-12-06,Inverted-V,77,5.82,26.24,24.39,83.52,0.009,66.82,0.007,0.48,0.67
2024-12-06,Inverted-V,93,5.82,26.24,21.39,84.47,0.009,67.58,0.007,0.48,0.67
2024-12-07,Flat,62,5.02,26.33,30.46,81.6,0.007,65.28,0.006,0.41,0.67
2024-12-07,Flat,77,5.02,26.33,26.46,82.87,0.007,66.29,0.006,0.41,0.67
2024-12-07,Flat,93,5.02,26.33,23.46,83.82,0.007,67.05,0.006,0.42,0.67
2024-12-07,V-Shape,62,5.27,26.33,29.46,81.92,0.008,65.53,0.007,0.43,0.67
2024-12-07,V-Shape,77,5.27,26.33,25.46,83.18,0.008,66.55,0.007,0.43,0.67
2024-12-07,V-Shape,93,5.27,26.33,22.46,84.13,0.008,67.31,0.007,0.44,0.67
2024-12-07,Inverted-V,62,5.43,26.33,28.47,82.23,0.008,65.78,0.007,0.44,0.67
2024-12-07,Inverted-V,77,5.43,26.33,24.47,83.5,0.008,66.8,0.007,0.45,0.67
2024-12-07,Inverted-V,93,5.43,26.33,21.47,84.45,0.008,67.56,0.007,0.45,0.67
2024-12-08,Flat,62,5.29,25.78,29.91,81.77,0.008,65.42,0.007,0.43,0.67
2024-12-08,Flat,77,5.29,25.78,25.91,83.04,0.008,66.43,0.007,0.44,0.67
2024-12-08,Flat,93,5.29,25.78,22.91,83.99,0.008,67.19,0.007,0.44,0.67
2024-12-08,V-Shape,62,5.56,25.78,28.92,82.09,0.008,65.67,0.007,0.45,0.67
2024-12-08,V-Shape,77,5.56,25.78,24.92,83.35,0.008,66.68,0.007,0.46,0.67
2024-12-08,V-Shape,93,5.56,25.78,21.92,84.3,0.008,67.44,0.007,0.46,0.67
2024-12-08,Inverted-V,62,5.72,25.78,27.92,82.4,0.008,65.92,0.007,0.47,0.67
2024-12-08,Inverted-V,77,5.72,25.78,23.92,83.67,0.008,66.94,0.007,0.47,0.67
2024-12-08,Inverted-V,93,5.72,25.78,20.92,84.62,0.008,67.7,0.007,0.48,0.67
2024-12-15,Flat,62,5.42,23.7,27.84,82.43,0.008,65.94,0.007,0.44,0.67
2024-12-15,Flat,77,5.42,23.7,23.84,83.7,0.008,66.96,0.007,0.45,0.67
2024-12-15,Flat,93,5.42,23.7,20.84,84.65,0.008,67.72,0.007,0.45,0.67
2024-12-15,V-Shape,62,5.69,23.7,26.84,82.74,0.008,66.2,0.007,0.47,0.67
2024-12-15,V-Shape,77,5.69,23.7,22.84,84.01,0.008,67.21,0.007,0.47,0.67
2024-12-15,V-Shape,93,5.69,23.7,19.84,84.96,0.008,67.97,0.007,0.48,0.67
2024-12-15,Inverted-V,62,5.85,23.7,25.85,83.06,0.009,66.45,0.007,0.48,0.67
2024-12-15,Inverted-V,77,5.85,23.7,21.85,84.33,0.009,67.46,0.007,0.49,0.67
2024-12-15,Inverted-V,93,5.85,23.7,18.85,85.28,0.009,68.22,0.007,0.49,0.67
2024-12-18,Flat,62,5.22,26.43,30.56,81.57,0.008,65.25,0.006,0.42,0.67
2024-12-18,Flat,77,5.22,26.43,26.56,82.83,0.008,66.27,0.006,0.43,0.67
2024-12-18,Flat,93,5.22,26.43,23.56,83.78,0.008,67.03,0.006,0.43,0.67
2024-12-18,V-Shape,62,5.48,26.43,29.57,81.88,0.008,65.51,0.007,0.45,0.67
2024-12-18,V-Shape,77,5.48,26.43,25.57,83.15,0.008,66.52,0.007,0.45,0.67
2024-12-18,V-Shape,93,5.48,26.43,22.57,84.1,0.008,67.28,0.007,0.45,0.67
2024-12-18,Inverted-V,62,5.64,26.43,28.57,82.2,0.008,65.76,0.007,0.46,0.67
2024-12-18,Inverted-V,77,5.64,26.43,24.57,83.46,0.008,66.77,0.007,0.47,0.67
2024-12-18,Inverted-V,93,5.64,26.43,21.57,84.41,0.008,67.53,0.007,0.47,0.67
2024-12-20,Flat,62,5.32,27.08,31.21,81.36,0.008,65.09,0.007,0.43,0.67
2024-12-20,Flat,77,5.32,27.08,27.21,82.63,0.008,66.1,0.007,0.44,0.67
2024-12-20,Flat,93,5.32,27.08,24.21,83.58,0.008,66.86,0.007,0.44,0.67
2024-12-20,V-Shape,62,5.59,27.08,30.22,81.68,0.008,65.34,0.007,0.45,0.67
2024-12-20,V-Shape,77,5.59,27.08,26.22,82.94,0.008,66.35,0.007,0.46,0.67
2024-12-20,V-Shape,93,5.59,27.08,23.22,83.89,0.008,67.11,0.007,0.46,0.67
2024-12-20,Inverted-V,62,5.75,27.08,29.22,81.99,0.009,65.59,0.007,0.47,0.67
2024-12-20,Inverted-V,77,5.75,27.08,25.22,83.26,0.008,66.61,0.007,0.47,0.67
2024-12-20,Inverted-V,93,5.75,27.08,22.22,84.21,0.008,67.37,0.007,0.48,0.67
2024-12-21,Flat,62,5.05,26.8,30.93,81.45,0.007,65.16,0.006,0.41,0.67
2024-12-21,Flat,77,5.05,26.8,26.93,82.72,0.007,66.17,0.006,0.41,0.67
2024-12-21,Flat,93,5.05,26.8,23.93,83.67,0.007,66.93,0.006,0.42,0.67
2024-12-21,V-Shape,62,5.3,26.8,29.93,81.77,0.008,65.41,0.007,0.43,0.67
2024-12-21,V-Shape,77,5.3,26.8,25.93,83.03,0.008,66.43,0.007,0.44,0.67
2024-12-21,V-Shape,93,5.3,26.8,22.93,83.98,0.008,67.19,0.007,0.44,0.67
2024-12-21,Inverted-V,62,5.45,26.8,28.94,82.08,0.008,65.67,0.007,0.44,0.67
2024-12-21,Inverted-V,77,5.45,26.8,24.94,83.35,0.008,66.68,0.007,0.45,0.67
2024-12-21,Inverted-V,93,5.45,26.8,21.94,84.3,0.008,67.44,0.007,0.45,0.67
2024-12-23,Flat,62,5.28,25.84,29.97,81.75,0.008,65.4,0.007,0.43,0.67
2024-12-23,Flat,77,5.28,25.84,25.97,83.02,0.008,66.42,0.007,0.43,0.67
2024-12-23,Flat,93,5.28,25.84,22.97,83.97,0.008,67.18,0.007,0.44,0.67
2024-12-23,V-Shape,62,5.54,25.84,28.98,82.07,0.008,65.65,0.007,0.45,0.67
2024-12-23,V-Shape,77,5.54,25.84,24.98,83.33,0.008,66.67,0.007,0.46,0.67
2024-12-23,V-Shape,93,5.54,25.84,21.98,84.28,0.008,67.43,0.007,0.46,0.67
2024-12-23,Inverted-V,62,5.7,25.84,27.98,82.38,0.008,65.91,0.007,0.47,0.67
2024-12-23,Inverted-V,77,5.7,25.84,23.98,83.65,0.008,66.92,0.007,0.47,0.67
2024-12-23,Inverted-V,93,5.7,25.84,20.98,84.6,0.008,67.68,0.007,0.48,0.67
2024-12-24,Flat,62,5.34,25.82,29.95,81.76,0.008,65.41,0.007,0.43,0.67
2024-12-24,Flat,77,5.34,25.82,25.95,83.03,0.008,66.42,0.007,0.44,0.67
2024-12-24,Flat,93,5.34,25.82,22.95,83.98,0.008,67.18,0.007,0.44,0.67
2024-12-24,V-Shape,62,5.6,25.82,28.96,82.07,0.008,65.66,0.007,0.46,0.67
2024-12-24,V-Shape,77,5.6,25.82,24.96,83.34,0.008,66.67,0.007,0.46,0.67
2024-12-24,V-Shape,93,5.6,25.82,21.96,84.29,0.008,67.43,0.007,0.47,0.67
2024-12-24,Inverted-V,62,5.76,25.82,27.96,82.39,0.009,65.91,0.007,0.47,0.67
2024-12-24,Inverted-V,77,5.76,25.82,23.96,83.66,0.008,66.92,0.007,0.48,0.67
2024-12-24,Inverted-V,93,5.76,25.82,20.96,84.61,0.008,67.68,0.007,0.48,0.67
2024-12-25,Flat,62,5.57,25.6,29.74,81.83,0.008,65.46,0.007,0.45,0.67
2024-12-25,Flat,77,5.57,25.6,25.74,83.09,0.008,66.48,0.007,0.46,0.67
2024-12-25,Flat,93,5.57,25.6,22.74,84.04,0.008,67.24,0.007,0.46,0.67
2024-12-25,V-Shape,62,5.85,25.6,28.75,82.14,0.009,65.71,0.007,0.48,0.67
2024-12-25,V-Shape,77,5.85,25.6,24.75,83.41,0.009,66.73,0.007,0.48,0.67
2024-12-25,V-Shape,93,5.85,25.6,21.75,84.36,0.009,67.49,0.007,0.49,0.67
2024-12-25,Inverted-V,62,6.02,25.6,27.75,82.46,0.009,65.97,0.007,0.49,0.67
2024-12-25,Inverted-V,77,6.02,25.6,23.75,83.72,0.009,66.98,0.007,0.5,0.67
2024-12-25,Inverted-V,93,6.02,25.6,20.75,84.67,0.009,67.74,0.007,0.5,0.67
2024-12-29,Flat,62,5.61,25.11,29.25,81.98,0.008,65.59,0.007,0.46,0.67
2024-12-29,Flat,77,5.61,25.11,25.25,83.25,0.008,66.6,0.007,0.46,0.67
2024-12-29,Flat,93,5.61,25.11,22.25,84.2,0.008,67.36,0.007,0.47,0.67
2024-12-29,V-Shape,62,5.89,25.11,28.26,82.3,0.009,65.84,0.007,0.48,0.67
2024-12-29,V-Shape,77,5.89,25.11,24.26,83.56,0.009,66.85,0.007,0.49,0.67
2024-12-29,V-Shape,93,5.89,25.11,21.26,84.51,0.009,67.61,0.007,0.49,0.67
2024-12-29,Inverted-V,62,6.06,25.11,27.26,82.61,0.009,66.09,0.008,0.5,0.67
2024-12-29,Inverted-V,77,6.06,25.11,23.26,83.88,0.009,67.1,0.007,0.5,0.67
2024-12-29,Inverted-V,93,6.06,25.11,20.26,84.83,0.009,67.86,0.007,0.51,0.67
2025-01-01,Flat,62,5.66,24.27,28.41,82.25,0.008,65.8,0.007,0.46,0.67
2025-01-01,Flat,77,5.66,24.27,24.41,83.51,0.008,66.81,0.007,0.47,0.67
2025-01-01,Flat,93,5.66,24.27,21.41,84.46,0.008,67.57,0.007,0.47,0.67
2025-01-01,V-Shape,62,5.94,24.27,27.42,82.56,0.009,66.05,0.007,0.49,0.67
2025-01-01,V-Shape,77,5.94,24.27,23.42,83.83,0.009,67.06,0.007,0.49,0.67
2025-01-01,V-Shape,93,5.94,24.27,20.42,84.78,0.009,67.82,0.007,0.5,0.67
2025-01-01,Inverted-V,62,6.11,24.27,26.42,82.88,0.009,66.3,0.008,0.5,0.67
2025-01-01,Inverted-V,77,6.11,24.27,22.42,84.14,0.009,67.32,0.008,0.51,0.67
2025-01-01,Inverted-V,93,6.11,24.27,19.42,85.09,0.009,68.08,0.008,0.51,0.67
2025-01-02,Flat,62,5.12,23.52,27.65,82.49,0.008,65.99,0.006,0.42,0.67
2025-01-02,Flat,77,5.12,23.52,23.65,83.76,0.008,67.0,0.006,0.42,0.67
2025-01-02,Flat,93,5.12,23.52,20.65,84.71,0.008,67.76,0.006,0.43,0.67
2025-01-02,V-Shape,62,5.38,23.52,26.65,82.8,0.008,66.24,0.007,0.44,0.67
2025-01-02,V-Shape,77,5.38,23.52,22.65,84.07,0.008,67.26,0.007,0.45,0.67
2025-01-02,V-Shape,93,5.38,23.52,19.65,85.02,0.008,68.02,0.007,0.45,0.67
2025-01-02,Inverted-V,62,5.53,23.52,25.66,83.12,0.008,66.5,0.007,0.46,0.67
2025-01-02,Inverted-V,77,5.53,23.52,21.66,84.39,0.008,67.51,0.007,0.46,0.67
2025-01-02,Inverted-V,93,5.53,23.52,18.66,85.34,0.008,68.27,0.007,0.46,0.67
2025-01-03,Flat,62,5.37,23.38,27.51,82.53,0.008,66.03,0.007,0.44,0.67
2025-01-03,Flat,77,5.37,23.38,23.51,83.8,0.008,67.04,0.007,0.44,0.67
2025-01-03,Flat,93,5.37,23.38,20.51,84.75,0.008,67.8,0.007,0.45,0.67
2025-01-03,V-Shape,62,5.63,23.38,26.52,82.85,0.008,66.28,0.007,0.46,0.67
2025-01-03,V-Shape,77,5.63,23.38,22.52,84.11,0.008,67.29,0.007,0.47,0.67
2025-01-03,V-Shape,93,5.63,23.38,19.52,85.06,0.008,68.05,0.007,0.47,0.67
2025-01-03,Inverted-V,62,5.8,23.38,25.52,83.16,0.009,66.53,0.007,0.48,0.67
2025-01-03,Inverted-V,77,5.8,23.38,21.52,84.43,0.009,67.54,0.007,0.48,0.67
2025-01-03,Inverted-V,93,5.8,23.38,18.52,85.38,0.008,68.3,0.007,0.49,0.67
2025-01-04,Flat,62,5.68,23.05,27.19,82.63,0.008,66.11,0.007,0.47,0.67
2025-01-04,Flat,77,5.68,23.05,23.19,83.9,0.008,67.12,0.007,0.47,0.67
2025-01-04,Flat,93,5.68,23.05,20.19,84.85,0.008,67.88,0.007,0.47,0.67
2025-01-04,V-Shape,62,5.97,23.05,26.2,82.95,0.009,66.36,0.007,0.49,0.67
2025-01-04,V-Shape,77,5.97,23.05,22.2,84.21,0.009,67.37,0.007,0.5,0.67
2025-01-04,V-Shape,93,5.97,23.05,19.2,85.16,0.009,68.13,0.007,0.5,0.67
2025-01-04,Inverted-V,62,6.14,23.05,25.2,83.26,0.009,66.61,0.008,0.51,0.67
2025-01-04,Inverted-V,77,6.14,23.05,21.2,84.53,0.009,67.62,0.008,0.51,0.67
2025-01-04,Inverted-V,93,6.14,23.05,18.2,85.48,0.009,68.38,0.008,0.52,0.67
2025-01-05,Flat,62,5.18,23.23,27.36,82.58,0.008,66.06,0.006,0.42,0.67
2025-01-05,Flat,77,5.18,23.23,23.36,83.85,0.008,67.08,0.006,0.43,0.67
