Date,Time,PanelSpacing_cm,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2025-04-01,06:00,77,68.2,26.3,28.0,82.39,0.1,65.91,0.08,5.6,0.67
2025-04-01,07:00,77,233.7,28.6,34.4,80.35,0.35,64.28,0.29,18.7,0.67
2025-04-01,08:00,77,434.9,30.7,41.5,78.09,0.65,62.47,0.55,34.1,0.67
2025-04-01,09:00,77,621.1,32.5,48.0,76.05,0.94,60.84,0.79,47.8,0.67
2025-04-01,10:00,77,683.1,34.1,51.1,75.05,1.03,60.04,0.87,52.0,0.67
2025-04-01,11:00,77,799.4,35.4,55.4,73.72,1.22,58.97,1.02,60.0,0.67
2025-04-01,12:00,77,741.1,36.2,54.7,73.92,1.13,59.13,0.94,55.8,0.67
2025-04-01,13:00,77,714.2,36.4,54.3,74.05,1.09,59.24,0.91,53.8,0.67
2025-04-01,14:00,77,524.0,36.1,49.3,75.65,0.79,60.52,0.66,40.2,0.67
2025-04-01,15:00,77,426.6,35.0,45.7,76.77,0.64,61.42,0.54,33.1,0.67
2025-04-01,16:00,77,215.0,33.3,38.7,78.99,0.32,63.19,0.27,17.0,0.67
2025-04-01,17:00,77,41.6,31.2,32.3,81.02,0.06,64.82,0.05,3.4,0.67
2025-04-02,06:00,77,81.6,27.0,29.1,82.04,0.12,65.63,0.1,6.6,0.67
2025-04-02,07:00,77,283.4,28.8,35.9,79.88,0.42,63.9,0.35,22.6,0.67
2025-04-02,08:00,77,446.4,30.9,42.1,77.92,0.67,62.33,0.56,35.0,0.67
2025-04-02,09:00,77,616.0,32.4,47.8,76.11,0.93,60.89,0.78,47.4,0.67
2025-04-02,10:00,77,789.8,33.3,53.1,74.44,1.2,59.55,1.0,59.8,0.67
2025-04-02,11:00,77,833.4,33.9,54.7,73.92,1.27,59.13,1.06,62.7,0.67
2025-04-02,12:00,77,713.8,34.2,52.0,74.76,1.08,59.81,0.91,54.2,0.67
2025-04-02,13:00,77,617.1,34.3,49.7,75.51,0.93,60.41,0.78,47.2,0.67
2025-04-02,14:00,77,534.0,33.8,47.2,76.3,0.81,61.04,0.67,41.2,0.67
2025-04-02,15:00,77,389.5,33.0,42.8,77.71,0.59,62.16,0.49,30.5,0.67
2025-04-02,16:00,77,213.4,31.8,37.1,79.5,0.32,63.6,0.27,17.0,0.67
2025-04-02,17:00,77,39.8,29.4,30.4,81.6,0.06,65.28,0.05,3.2,0.67
2025-04-03,06:00,77,91.0,25.9,28.1,82.34,0.13,65.87,0.11,7.4,0.67
2025-04-03,07:00,77,309.7,27.4,35.1,80.12,0.46,64.09,0.39,24.8,0.67
2025-04-03,08:00,77,511.0,28.9,41.7,78.05,0.77,62.44,0.64,40.1,0.67
2025-04-03,09:00,77,662.7,30.4,47.0,76.37,1.0,61.09,0.84,51.1,0.67
2025-04-03,10:00,77,765.1,31.6,50.7,75.18,1.16,60.15,0.97,58.3,0.67
2025-04-03,11:00,77,815.2,32.4,52.8,74.53,1.24,59.63,1.04,61.8,0.67
2025-04-03,12:00,77,777.9,32.7,52.1,74.74,1.18,59.79,0.99,59.1,0.67
2025-04-03,13:00,77,632.1,32.5,48.3,75.96,0.95,60.77,0.8,48.6,0.67
2025-04-03,14:00,77,432.1,31.9,42.7,77.71,0.65,62.17,0.54,33.8,0.67
2025-04-03,15:00,77,270.4,31.2,37.9,79.23,0.4,63.39,0.34,21.5,0.67
2025-04-03,16:00,77,145.1,30.0,33.7,80.59,0.22,64.47,0.18,11.7,0.67
2025-04-03,17:00,77,30.4,28.4,29.2,82.0,0.05,65.6,0.04,2.5,0.67
2025-04-04,06:00,77,91.6,25.5,27.8,82.45,0.14,65.96,0.11,7.5,0.67
2025-04-04,07:00,77,313.2,27.9,35.7,79.94,0.47,63.95,0.39,25.0,0.67
2025-04-04,08:00,77,550.1,29.8,43.6,77.45,0.83,61.96,0.69,42.9,0.67
2025-04-04,09:00,77,683.2,31.6,48.7,75.83,1.03,60.67,0.86,52.4,0.67
2025-04-04,10:00,77,771.9,33.0,52.3,74.67,1.17,59.73,0.98,58.6,0.67
2025-04-04,11:00,77,814.7,34.3,54.6,73.95,1.24,59.16,1.04,61.3,0.67
2025-04-04,12:00,77,774.1,35.1,54.4,74.01,1.18,59.21,0.99,58.3,0.67
2025-04-04,13:00,77,425.8,35.4,46.1,76.66,0.64,61.33,0.54,33.0,0.67
2025-04-04,14:00,77,354.4,35.2,44.0,77.3,0.53,61.84,0.45,27.6,0.67
2025-04-04,15:00,77,143.8,34.4,38.0,79.21,0.21,63.37,0.18,11.4,0.67
2025-04-04,16:00,77,62.2,33.0,34.6,80.29,0.09,64.23,0.08,5.0,0.67
2025-04-04,17:00,77,12.7,30.4,30.7,81.52,0.02,65.22,0.02,1.0,0.67
2025-04-05,06:00,77,85.0,25.5,27.6,82.5,0.13,66.0,0.11,7.0,0.67
2025-04-05,07:00,77,293.2,27.9,35.3,80.08,0.44,64.06,0.37,23.5,0.67
2025-04-05,08:00,77,527.6,29.9,43.1,77.59,0.79,62.07,0.66,41.2,0.67
2025-04-05,09:00,77,670.5,32.0,48.8,75.8,1.01,60.64,0.85,51.5,0.67
2025-04-05,10:00,77,678.2,33.8,50.8,75.17,1.03,60.13,0.86,51.7,0.67
2025-04-05,11:00,77,759.0,35.0,53.9,74.16,1.15,59.33,0.97,57.3,0.67
2025-04-05,12:00,77,686.0,35.6,52.7,74.55,1.04,59.64,0.87,52.0,0.67
2025-04-05,13:00,77,528.1,35.6,48.9,75.78,0.8,60.62,0.67,40.5,0.67
2025-04-05,14:00,77,420.5,35.1,45.7,76.79,0.63,61.43,0.53,32.6,0.67
2025-04-05,15:00,77,184.0,34.2,38.8,78.96,0.28,63.17,0.23,14.6,0.67
2025-04-05,16:00,77,97.9,32.6,35.1,80.14,0.15,64.11,0.12,7.8,0.67
2025-04-05,17:00,77,20.1,30.4,30.9,81.45,0.03,65.16,0.02,1.6,0.67
2025-04-06,06:00,77,105.0,26.4,29.0,82.07,0.16,65.65,0.13,8.6,0.67
2025-04-06,07:00,77,308.4,28.6,36.3,79.76,0.46,63.81,0.39,24.6,0.67
2025-04-06,08:00,77,553.9,30.1,43.9,77.34,0.83,61.88,0.7,43.2,0.67
2025-04-06,09:00,77,771.8,31.2,50.5,75.24,1.17,60.19,0.98,58.9,0.67
2025-04-06,10:00,77,847.0,31.9,53.1,74.44,1.29,59.55,1.08,64.1,0.67
2025-04-06,11:00,77,781.1,32.2,51.7,74.88,1.18,59.9,0.99,59.4,0.67
2025-04-06,12:00,77,758.2,32.3,51.2,75.02,1.15,60.02,0.96,57.7,0.67
2025-04-06,13:00,77,615.3,32.1,47.5,76.2,0.93,60.96,0.78,47.4,0.67
2025-04-06,14:00,77,444.1,32.0,43.1,77.58,0.67,62.07,0.56,34.7,0.67
2025-04-06,15:00,77,327.1,31.8,39.9,78.6,0.49,62.88,0.41,25.8,0.67
2025-04-06,16:00,77,166.5,31.1,35.3,80.08,0.25,64.06,0.21,13.3,0.67
2025-04-06,17:00,77,28.3,29.5,30.2,81.68,0.04,65.34,0.04,2.3,0.67
2025-04-07,06:00,77,92.0,26.3,28.6,82.18,0.14,65.75,0.11,7.5,0.67
2025-04-07,07:00,77,294.1,27.4,34.8,80.23,0.44,64.18,0.37,23.6,0.67
2025-04-07,08:00,77,472.1,28.7,40.5,78.43,0.71,62.74,0.59,37.2,0.67
2025-04-07,09:00,77,716.1,29.4,47.3,76.25,1.08,61.0,0.91,55.2,0.67
2025-04-07,10:00,77,853.6,30.2,51.6,74.91,1.29,59.93,1.08,64.9,0.67
2025-04-07,11:00,77,940.5,30.7,54.2,74.07,1.43,59.26,1.2,70.9,0.67
2025-04-07,12:00,77,881.5,30.9,53.0,74.47,1.34,59.57,1.12,66.7,0.67
2025-04-07,13:00,77,811.2,31.0,51.3,75.01,1.23,60.01,1.03,61.8,0.67
2025-04-07,14:00,77,656.9,30.9,47.3,76.26,0.99,61.01,0.83,50.6,0.67
2025-04-07,15:00,77,479.4,30.7,42.6,77.74,0.72,62.19,0.6,37.5,0.67
2025-04-07,16:00,77,250.6,30.0,36.3,79.75,0.37,63.8,0.31,20.0,0.67
2025-04-07,17:00,77,47.5,28.6,29.8,81.8,0.07,65.44,0.06,3.9,0.67
2025-04-08,06:00,77,88.5,25.9,28.1,82.34,0.13,65.87,0.11,7.2,0.67
2025-04-08,07:00,77,293.3,27.6,34.9,80.19,0.44,64.15,0.37,23.5,0.67
2025-04-08,08:00,77,516.1,29.3,42.2,77.87,0.77,62.3,0.65,40.4,0.67
2025-04-08,09:00,77,720.7,30.7,48.7,75.83,1.09,60.66,0.91,55.3,0.67
2025-04-08,10:00,77,787.1,31.8,51.5,74.93,1.19,59.94,1.0,59.9,0.67
2025-04-08,11:00,77,905.5,32.8,55.4,73.7,1.38,58.96,1.15,68.0,0.67
2025-04-08,12:00,77,872.7,33.4,55.2,73.77,1.33,59.02,1.11,65.6,0.67
2025-04-08,13:00,77,740.6,33.6,52.1,74.75,1.12,59.8,0.94,56.2,0.67
2025-04-08,14:00,77,567.4,33.5,47.7,76.13,0.86,60.9,0.72,43.7,0.67
2025-04-08,15:00,77,407.6,33.1,43.3,77.53,0.61,62.03,0.51,31.8,0.67
2025-04-08,16:00,77,202.4,32.3,37.3,79.43,0.3,63.54,0.25,16.1,0.67
2025-04-08,17:00,77,37.3,30.1,31.1,81.41,0.06,65.13,0.05,3.0,0.67
2025-04-09,06:00,77,92.9,25.7,28.0,82.36,0.14,65.89,0.12,7.6,0.67
2025-04-09,07:00,77,280.8,26.8,33.9,80.52,0.42,64.42,0.35,22.6,0.67
2025-04-09,08:00,77,507.8,28.9,41.6,78.06,0.76,62.45,0.64,39.9,0.67
2025-04-09,09:00,77,618.8,30.4,45.9,76.72,0.93,61.38,0.78,47.9,0.67
2025-04-09,10:00,77,774.3,31.2,50.6,75.22,1.17,60.18,0.98,59.1,0.67
2025-04-09,11:00,77,747.0,31.8,50.5,75.25,1.13,60.2,0.95,57.0,0.67
2025-04-09,12:00,77,740.9,32.3,50.8,75.15,1.12,60.12,0.94,56.5,0.67
2025-04-09,13:00,77,639.6,32.4,48.4,75.91,0.97,60.73,0.81,49.1,0.67
2025-04-09,14:00,77,579.9,32.4,46.9,76.38,0.87,61.11,0.73,44.8,0.67
2025-04-09,15:00,77,348.6,32.0,40.7,78.34,0.52,62.67,0.44,27.4,0.67
2025-04-09,16:00,77,170.6,31.2,35.5,80.01,0.25,64.01,0.21,13.6,0.67
2025-04-09,17:00,77,32.9,29.3,30.1,81.7,0.05,65.36,0.04,2.7,0.67
2025-04-10,06:00,77,77.4,25.6,27.5,82.54,0.11,66.03,0.1,6.3,0.67
2025-04-10,07:00,77,241.5,27.5,33.5,80.62,0.36,64.5,0.3,19.4,0.67
2025-04-10,08:00,77,416.7,30.4,40.9,78.3,0.62,62.64,0.52,32.8,0.67
2025-04-10,09:00,77,561.0,32.7,46.7,76.46,0.85,61.17,0.71,43.3,0.67
2025-04-10,10:00,77,644.1,34.0,50.2,75.36,0.97,60.29,0.82,49.2,0.67
2025-04-10,11:00,77,749.0,34.7,53.5,74.32,1.14,59.45,0.95,56.6,0.67
2025-04-10,12:00,77,676.2,34.8,51.7,74.86,1.02,59.89,0.86,51.4,0.67
2025-04-10,13:00,77,467.4,34.6,46.3,76.59,0.7,61.27,0.59,36.2,0.67
2025-04-10,14:00,77,257.6,34.2,40.7,78.37,0.39,62.69,0.32,20.3,0.67
2025-04-10,15:00,77,186.1,33.6,38.2,79.14,0.28,63.31,0.23,14.8,0.67
2025-04-10,16:00,77,72.5,32.7,34.5,80.31,0.11,64.25,0.09,5.8,0.67
2025-04-10,17:00,77,18.7,30.7,31.2,81.38,0.03,65.1,0.02,1.5,0.67
2025-04-11,06:00,77,98.3,25.4,27.9,82.42,0.15,65.93,0.12,8.0,0.67
2025-04-11,07:00,77,298.3,27.9,35.3,80.05,0.44,64.04,0.37,23.9,0.67
2025-04-11,08:00,77,489.0,30.6,42.8,77.68,0.73,62.14,0.62,38.2,0.67
2025-04-11,09:00,77,654.9,32.9,49.2,75.65,0.99,60.52,0.83,50.2,0.67
2025-04-11,10:00,77,799.0,34.5,54.5,74.0,1.21,59.2,1.02,60.2,0.67
2025-04-11,11:00,77,875.8,35.6,57.5,73.03,1.33,58.42,1.12,65.3,0.67
2025-04-11,12:00,77,833.1,36.2,57.0,73.2,1.27,58.56,1.06,62.2,0.67
2025-04-11,13:00,77,710.0,36.3,54.0,74.14,1.08,59.31,0.9,53.6,0.67
2025-04-11,14:00,77,594.9,35.7,50.6,75.22,0.9,60.17,0.75,45.4,0.67
2025-04-11,15:00,77,430.1,35.1,45.9,76.72,0.65,61.37,0.54,33.3,0.67
2025-04-11,16:00,77,208.2,33.7,38.9,78.93,0.31,63.15,0.26,16.5,0.67
2025-04-11,17:00,77,38.5,31.2,32.2,81.06,0.06,64.85,0.05,3.1,0.67
2025-04-12,06:00,77,80.2,25.5,27.5,82.54,0.12,66.04,0.1,6.6,0.67
2025-04-12,07:00,77,240.2,27.1,33.1,80.78,0.36,64.62,0.3,19.3,0.67
2025-04-12,08:00,77,447.1,29.4,40.6,78.39,0.67,62.71,0.56,35.2,0.67
2025-04-12,09:00,77,631.0,31.7,47.4,76.22,0.95,60.98,0.8,48.6,0.67
2025-04-12,10:00,77,714.0,33.3,51.1,75.05,1.08,60.04,0.91,54.4,0.67
2025-04-12,11:00,77,933.0,34.5,57.8,72.95,1.42,58.36,1.19,69.5,0.67
2025-04-12,12:00,77,821.2,35.4,55.9,73.55,1.25,58.84,1.05,61.6,0.67
2025-04-12,13:00,77,752.9,35.9,54.7,73.91,1.14,59.13,0.96,56.7,0.67
2025-04-12,14:00,77,529.0,36.0,49.2,75.67,0.8,60.54,0.67,40.5,0.67
2025-04-12,15:00,77,318.8,35.5,43.5,77.48,0.48,61.98,0.4,24.9,0.67
2025-04-12,16:00,77,187.6,34.5,39.2,78.84,0.28,63.08,0.24,14.8,0.67
2025-04-12,17:00,77,37.2,32.3,33.3,80.71,0.06,64.57,0.05,3.0,0.67
2025-04-13,06:00,77,79.0,26.1,28.1,82.36,0.12,65.89,0.1,6.5,0.67
2025-04-13,07:00,77,231.5,28.1,33.9,80.5,0.34,64.4,0.29,18.6,0.67
2025-04-13,08:00,77,416.5,31.9,42.3,77.84,0.63,62.27,0.52,32.6,0.67
2025-04-13,09:00,77,518.8,34.2,47.2,76.31,0.78,61.05,0.66,40.0,0.67
2025-04-13,10:00,77,687.5,35.7,52.8,74.51,1.04,59.61,0.87,52.1,0.67
2025-04-13,11:00,77,676.0,36.6,53.5,74.29,1.03,59.43,0.86,51.1,0.67
2025-04-13,12:00,77,749.8,37.2,56.0,73.53,1.14,58.82,0.96,56.2,0.67
2025-04-13,13:00,77,606.9,37.5,52.7,74.55,0.92,59.64,0.77,46.0,0.67
2025-04-13,14:00,77,528.9,37.5,50.7,75.2,0.8,60.16,0.67,40.3,0.67
2025-04-13,15:00,77,452.4,36.9,48.2,75.99,0.68,60.8,0.57,34.8,0.67
2025-04-13,16:00,77,219.0,35.6,41.1,78.23,0.33,62.59,0.28,17.2,0.67
2025-04-13,17:00,77,39.7,32.9,33.9,80.52,0.06,64.41,0.05,3.2,0.67
2025-04-14,06:00,77,90.6,26.6,28.8,82.11,0.13,65.69,0.11,7.4,0.67
2025-04-14,07:00,77,272.2,29.0,35.8,79.9,0.41,63.92,0.34,21.7,0.67
2025-04-14,08:00,77,478.8,31.9,43.8,77.36,0.72,61.89,0.6,37.3,0.67
2025-04-14,09:00,77,716.6,33.8,51.7,74.87,1.09,59.9,0.91,54.5,0.67
2025-04-14,10:00,77,803.8,35.3,55.4,73.71,1.22,58.97,1.02,60.4,0.67
2025-04-14,11:00,77,875.4,36.3,58.1,72.83,1.33,58.27,1.12,65.1,0.67
2025-04-14,12:00,77,810.8,36.9,57.2,73.14,1.24,58.51,1.03,60.5,0.67
2025-04-14,13:00,77,631.1,37.1,52.9,74.49,0.96,59.59,0.8,47.8,0.67
2025-04-14,14:00,77,466.2,37.0,48.7,75.83,0.7,60.67,0.59,35.8,0.67
2025-04-14,15:00,77,315.9,36.4,44.3,77.21,0.48,61.77,0.4,24.6,0.67
2025-04-14,16:00,77,159.8,35.2,39.2,78.84,0.24,63.07,0.2,12.6,0.67
2025-04-14,17:00,77,32.7,32.3,33.1,80.75,0.05,64.6,0.04,2.6,0.67
2025-04-15,06:00,77,99.5,26.4,28.9,82.1,0.15,65.68,0.12,8.1,0.67
2025-04-15,07:00,77,307.9,27.5,35.2,80.09,0.46,64.07,0.38,24.6,0.67
2025-04-15,08:00,77,546.5,29.2,42.9,77.67,0.82,62.13,0.69,42.7,0.67
2025-04-15,09:00,77,693.5,30.7,48.0,76.03,1.05,60.83,0.88,53.3,0.67
2025-04-15,10:00,77,873.5,31.8,53.6,74.27,1.33,59.42,1.11,66.0,0.67
2025-04-15,11:00,77,933.5,32.6,55.9,73.54,1.42,58.83,1.19,70.0,0.67
2025-04-15,12:00,77,936.9,33.3,56.7,73.3,1.43,58.64,1.19,70.1,0.67
2025-04-15,13:00,77,772.3,33.9,53.2,74.41,1.17,59.52,0.98,58.4,0.67
2025-04-15,14:00,77,605.8,34.3,49.5,75.58,0.92,60.47,0.77,46.4,0.67
2025-04-15,15:00,77,451.9,34.2,45.5,76.82,0.68,61.46,0.57,35.0,0.67
2025-04-15,16:00,77,229.4,33.2,39.0,78.91,0.34,63.12,0.29,18.2,0.67
2025-04-15,17:00,77,43.8,30.8,31.9,81.15,0.07,64.92,0.05,3.5,0.67
2025-04-16,05:00,77,3.1,25.3,25.4,83.2,0.0,66.56,0.0,0.3,0.67
2025-04-16,06:00,77,109.8,26.4,29.2,82.01,0.16,65.61,0.14,8.9,0.67
2025-04-16,07:00,77,342.4,28.8,37.4,79.4,0.51,63.52,0.43,27.2,0.67
2025-04-16,08:00,77,555.5,30.9,44.8,77.06,0.84,61.65,0.7,43.2,0.67
2025-04-16,09:00,77,774.8,32.6,52.0,74.78,1.17,59.82,0.98,58.8,0.67
2025-04-16,10:00,77,887.5,34.3,56.5,73.36,1.35,58.69,1.13,66.4,0.67
2025-04-16,11:00,77,953.5,35.8,59.6,72.36,1.46,57.89,1.22,70.6,0.67
2025-04-16,12:00,77,910.2,36.8,59.6,72.38,1.39,57.9,1.16,67.4,0.67
2025-04-16,13:00,77,803.5,37.4,57.5,73.03,1.22,58.42,1.03,59.9,0.67
2025-04-16,14:00,77,556.2,37.4,51.3,74.99,0.84,59.99,0.71,42.3,0.67
2025-04-16,15:00,77,304.9,37.0,44.6,77.12,0.46,61.69,0.38,23.7,0.67
2025-04-16,16:00,77,167.9,35.7,39.9,78.6,0.25,62.88,0.21,13.2,0.67
2025-04-16,17:00,77,35.5,33.0,33.9,80.51,0.05,64.41,0.04,2.9,0.67
2025-04-17,05:00,77,2.9,25.9,25.9,83.03,0.0,66.42,0.0,0.2,0.67
2025-04-17,06:00,77,94.9,26.7,29.1,82.03,0.14,65.63,0.12,7.7,0.67
2025-04-17,07:00,77,293.4,29.1,36.4,79.71,0.44,63.77,0.37,23.4,0.67
2025-04-17,08:00,77,488.4,31.3,43.6,77.45,0.73,61.96,0.61,38.1,0.67
2025-04-17,09:00,77,678.9,33.2,50.2,75.35,1.03,60.28,0.86,51.9,0.67
2025-04-17,10:00,77,839.4,34.7,55.7,73.6,1.28,58.88,1.07,63.0,0.67
2025-04-17,11:00,77,928.6,35.7,58.9,72.59,1.42,58.07,1.19,68.9,0.67
2025-04-17,12:00,77,830.6,36.2,56.9,73.21,1.27,58.57,1.06,62.1,0.67
2025-04-17,13:00,77,726.7,36.3,54.5,74.0,1.1,59.2,0.92,54.7,0.67
2025-04-17,14:00,77,517.2,36.1,49.1,75.71,0.78,60.57,0.65,39.7,0.67
2025-04-17,15:00,77,341.9,35.6,44.2,77.25,0.51,61.8,0.43,26.6,0.67
2025-04-17,16:00,77,164.3,34.6,38.7,78.99,0.25,63.19,0.21,13.0,0.67
2025-04-17,17:00,77,31.8,32.6,33.4,80.66,0.05,64.53,0.04,2.6,0.67
2025-04-18,05:00,77,2.7,26.0,26.1,82.99,0.0,66.39,0.0,0.2,0.67
2025-04-18,06:00,77,82.5,26.9,28.9,82.08,0.12,65.67,0.1,6.7,0.67
2025-04-18,07:00,77,274.3,29.3,36.1,79.8,0.41,63.84,0.34,21.9,0.67
2025-04-18,08:00,77,489.9,31.9,44.2,77.25,0.74,61.8,0.62,38.1,0.67
2025-04-18,09:00,77,700.8,33.7,51.2,75.03,1.06,60.02,0.89,53.4,0.67
2025-04-18,10:00,77,766.9,35.0,54.2,74.08,1.16,59.27,0.98,57.8,0.67
2025-04-18,11:00,77,835.3,36.0,56.9,73.22,1.27,58.57,1.07,62.4,0.67
2025-04-18,12:00,77,799.7,36.7,56.7,73.31,1.22,58.64,1.02,59.8,0.67
2025-04-18,13:00,77,686.7,36.9,54.1,74.12,1.04,59.29,0.87,51.8,0.67
2025-04-18,14:00,77,602.0,37.0,52.0,74.78,0.91,59.82,0.76,45.7,0.67
2025-04-18,15:00,77,393.1,36.5,46.3,76.59,0.59,61.27,0.5,30.4,0.67
2025-04-18,16:00,77,187.6,35.3,40.0,78.58,0.28,62.86,0.24,14.8,0.67
2025-04-18,17:00,77,34.1,32.9,33.7,80.56,0.05,64.45,0.04,2.7,0.67
2025-04-19,05:00,77,3.2,25.8,25.9,83.04,0.0,66.43,0.0,0.3,0.67
2025-04-19,06:00,77,92.4,27.0,29.3,81.98,0.14,65.58,0.11,7.5,0.67
2025-04-19,07:00,77,287.8,29.0,36.2,79.77,0.43,63.82,0.36,23.0,0.67
2025-04-19,08:00,77,499.5,31.7,44.2,77.24,0.75,61.79,0.63,38.9,0.67
2025-04-19,09:00,77,653.3,33.8,50.1,75.39,0.99,60.31,0.83,49.9,0.67
2025-04-19,10:00,77,685.5,35.1,52.3,74.7,1.04,59.76,0.87,52.0,0.67
2025-04-19,11:00,77,803.5,36.1,56.2,73.46,1.22,58.77,1.02,60.2,0.67
2025-04-19,12:00,77,725.0,36.5,54.7,73.93,1.1,59.15,0.92,54.6,0.67
2025-04-19,13:00,77,642.5,36.6,52.6,74.58,0.97,59.66,0.82,48.7,0.67
2025-04-19,14:00,77,530.5,36.3,49.6,75.55,0.8,60.44,0.67,40.6,0.67
2025-04-19,15:00,77,336.2,35.6,44.0,77.31,0.51,61.85,0.42,26.2,0.67
2025-04-19,16:00,77,159.1,34.3,38.3,79.13,0.24,63.3,0.2,12.6,0.67
2025-04-19,17:00,77,32.8,32.1,32.9,80.82,0.05,64.66,0.04,2.6,0.67
2025-04-20,05:00,77,3.2,25.8,25.8,83.06,0.0,66.45,0.0,0.3,0.67
2025-04-20,06:00,77,90.4,26.4,28.7,82.15,0.13,65.72,0.11,7.4,0.67
2025-04-20,07:00,77,269.0,28.4,35.1,80.13,0.4,64.1,0.34,21.5,0.67
2025-04-20,08:00,77,457.9,30.8,42.3,77.85,0.69,62.28,0.58,35.9,0.67
2025-04-20,09:00,77,703.4,32.4,50.0,75.4,1.06,60.32,0.89,53.8,0.67
2025-04-20,10:00,77,805.9,33.3,53.5,74.31,1.22,59.45,1.02,60.9,0.67
2025-04-20,11:00,77,866.7,33.9,55.6,73.65,1.32,58.92,1.1,65.1,0.67
2025-04-20,12:00,77,812.1,34.2,54.5,73.97,1.23,59.18,1.03,61.2,0.67
2025-04-20,13:00,77,760.4,34.3,53.3,74.35,1.15,59.48,0.97,57.5,0.67
2025-04-20,14:00,77,656.9,34.2,50.7,75.21,0.99,60.16,0.83,50.1,0.67
2025-04-20,15:00,77,447.8,34.0,45.2,76.92,0.67,61.53,0.56,34.8,0.67
2025-04-20,16:00,77,212.6,33.5,38.8,78.95,0.32,63.16,0.27,16.8,0.67
2025-04-20,17:00,77,35.0,31.9,32.8,80.87,0.05,64.7,0.04,2.8,0.67
2025-04-21,05:00,77,3.5,25.5,25.6,83.13,0.01,66.51,0.0,0.3,0.67
2025-04-21,06:00,77,95.2,26.7,29.0,82.05,0.14,65.64,0.12,7.8,0.67
2025-04-21,07:00,77,293.5,28.3,35.6,79.96,0.44,63.97,0.37,23.5,0.67
2025-04-21,08:00,77,508.5,31.5,44.2,77.26,0.76,61.81,0.64,39.6,0.67
2025-04-21,09:00,77,732.9,33.1,51.5,74.95,1.11,59.96,0.93,55.8,0.67
2025-04-21,10:00,77,776.4,34.3,53.7,74.24,1.18,59.4,0.99,58.6,0.67
2025-04-21,11:00,77,800.3,35.1,55.1,73.79,1.22,59.03,1.02,60.2,0.67
2025-04-21,12:00,77,760.1,35.8,54.8,73.9,1.16,59.12,0.97,57.2,0.67
2025-04-21,13:00,77,683.6,36.1,53.2,74.41,1.04,59.53,0.87,51.7,0.67
2025-04-21,14:00,77,528.9,36.1,49.4,75.61,0.8,60.49,0.67,40.5,0.67
2025-04-21,15:00,77,361.4,35.7,44.7,77.09,0.54,61.67,0.46,28.1,0.67
2025-04-21,16:00,77,184.2,34.6,39.2,78.82,0.28,63.06,0.23,14.6,0.67
2025-04-21,17:00,77,40.8,32.4,33.5,80.65,0.06,64.52,0.05,3.3,0.67
2025-04-22,05:00,77,3.1,26.0,26.0,83.0,0.0,66.4,0.0,0.3,0.67
2025-04-22,06:00,77,86.5,27.1,29.3,81.97,0.13,65.58,0.11,7.0,0.67
2025-04-22,07:00,77,249.5,29.3,35.6,79.98,0.37,63.99,0.31,19.9,0.67
2025-04-22,08:00,77,431.3,31.4,42.1,77.9,0.65,62.32,0.54,33.8,0.67
2025-04-22,09:00,77,663.2,32.9,49.5,75.57,1.0,60.46,0.84,50.8,0.67
2025-04-22,10:00,77,741.0,34.2,52.7,74.55,1.12,59.64,0.94,56.1,0.67
2025-04-22,11:00,77,811.2,35.2,55.5,73.68,1.23,58.94,1.03,60.9,0.67
2025-04-22,12:00,77,740.4,35.8,54.3,74.05,1.12,59.24,0.94,55.8,0.67
2025-04-22,13:00,77,681.9,36.0,53.0,74.45,1.03,59.56,0.87,51.6,0.67
2025-04-22,14:00,77,586.5,35.7,50.4,75.29,0.89,60.23,0.74,44.8,0.67
2025-04-22,15:00,77,244.7,35.1,41.2,78.2,0.37,62.56,0.31,19.2,0.67
2025-04-22,16:00,77,139.4,34.1,37.6,79.35,0.21,63.48,0.17,11.1,0.67
2025-04-22,17:00,77,25.1,32.0,32.6,80.93,0.04,64.74,0.03,2.0,0.67
2025-04-23,05:00,77,3.7,25.4,25.5,83.18,0.01,66.55,0.0,0.3,0.67
2025-04-23,06:00,77,98.2,26.2,28.7,82.16,0.15,65.73,0.12,8.0,0.67
2025-04-23,07:00,77,293.3,27.9,35.2,80.09,0.44,64.07,0.37,23.5,0.67
2025-04-23,08:00,77,519.5,31.1,44.1,77.29,0.78,61.83,0.65,40.5,0.67
2025-04-23,09:00,77,632.2,33.1,48.9,75.75,0.96,60.6,0.8,48.5,0.67
2025-04-23,10:00,77,658.6,34.6,51.1,75.07,1.0,60.05,0.84,50.2,0.67
2025-04-23,11:00,77,780.6,35.7,55.2,73.75,1.19,59.0,0.99,58.7,0.67
2025-04-23,12:00,77,724.6,36.6,54.7,73.93,1.1,59.14,0.92,54.5,0.67
2025-04-23,13:00,77,653.8,37.0,53.3,74.36,0.99,59.48,0.83,49.4,0.67
2025-04-23,14:00,77,470.7,37.0,48.8,75.8,0.71,60.64,0.6,36.1,0.67
2025-04-23,15:00,77,346.6,36.5,45.1,76.95,0.52,61.56,0.44,26.9,0.67
2025-04-23,16:00,77,184.8,35.1,39.7,78.66,0.28,62.93,0.23,14.6,0.67
2025-04-23,17:00,77,38.1,32.3,33.3,80.72,0.06,64.57,0.05,3.1,0.67
